Application,ProcessID,SwapChainAddress,Runtime,SyncInterval,PresentFlags,Dropped,TimeInSeconds,msInPresentAPI,msBetweenPresents,AllowsTearing,PresentMode,msUntilRenderComplete,msUntilDisplayed,msBetweenDisplayChange
pno0001.exe,9444,0x000000000D4B6DE0,D3D9,0,0,0,1.49574350000000,0.01140000000000,3.09490000000000,1,Hardware: Independent Flip,0.13770000000000,0.13770000000000,3.09250000000000
pno0001.exe,9444,0x000000000D4B6DE0,D3D9,0,0,0,1.49883260000000,0.01540000000000,3.08910000000000,1,Hardware: Independent Flip,0.24410000000000,0.24410000000000,3.19550000000000
pno0001.exe,9444,0x000000000D4B6DE0,D3D9,0,0,0,1.50205400000000,0.01250000000000,3.22140000000000,1,Hardware: Independent Flip,0.13720000000000,0.13720000000000,3.11450000000000
pno0001.exe,9444,0x000000000D4B6DE0,D3D9,0,0,0,1.50532250000000,0.02000000000000,3.26850000000000,1,Hardware: Independent Flip,0.17350000000000,0.17350000000000,3.30480000000000
pno0001.exe,9444,0x000000000D4B6DE0,D3D9,0,0,0,1.50843120000000,0.01100000000000,3.10870000000000,1,Hardware: Independent Flip,0.14010000000000,0.14010000000000,3.07530000000000
pno0001.exe,9444,0x000000000D4B6DE0,D3D9,0,0,0,1.51146010000000,0.01040000000000,3.02890000000000,1,Hardware: Independent Flip,0.13620000000000,0.13620000000000,3.02500000000000
pno0001.exe,9444,0x000000000D4B6DE0,D3D9,0,0,0,1.51450170000000,0.01070000000000,3.04160000000000,1,Hardware: Independent Flip,0.13510000000000,0.13510000000000,3.04050000000000
pno0001.exe,9444,0x000000000D4B6DE0,D3D9,0,0,0,1.51754190000000,0.01070000000000,3.04020000000000,1,Hardware: Independent Flip,0.16860000000000,0.16860000000000,3.07370000000000
pno0001.exe,9444,0x000000000D4B6DE0,D3D9,0,0,0,1.52063120000000,0.03110000000000,3.08930000000000,1,Hardware: Independent Flip,0.16480000000000,0.16480000000000,3.08550000000000
pno0001.exe,9444,0x000000000D4B6DE0,D3D9,0,0,0,1.52376950000000,0.01020000000000,3.13830000000000,1,Hardware: Independent Flip,0.14100000000000,0.14100000000000,3.11450000000000
pno0001.exe,9444,0x000000000D4B6DE0,D3D9,0,0,0,1.52698180000000,0.01100000000000,3.21230000000000,1,Hardware: Independent Flip,0.13500000000000,0.13500000000000,3.20630000000000
pno0001.exe,9444,0x000000000D4B6DE0,D3D9,0,0,0,1.53009710000000,0.01370000000000,3.11530000000000,1,Hardware: Independent Flip,0.13870000000000,0.13870000000000,3.11900000000000
pno0001.exe,9444,0x000000000D4B6DE0,D3D9,0,0,0,1.53324770000000,0.01060000000000,3.15060000000000,1,Hardware: Independent Flip,0.21880000000000,0.21880000000000,3.23070000000000
pno0001.exe,9444,0x000000000D4B6DE0,D3D9,0,0,0,1.53640640000000,0.01140000000000,3.15870000000000,1,Hardware: Independent Flip,0.14420000000000,0.14420000000000,3.08410000000000
pno0001.exe,9444,0x000000000D4B6DE0,D3D9,0,0,0,1.53947390000000,0.01040000000000,3.06750000000000,1,Hardware: Independent Flip,0.13940000000000,0.13940000000000,3.06270000000000
pno0001.exe,9444,0x000000000D4B6DE0,D3D9,0,0,0,1.54246950000000,0.01020000000000,2.99560000000000,1,Hardware: Independent Flip,0.13440000000000,0.13440000000000,2.99060000000000
pno0001.exe,9444,0x000000000D4B6DE0,D3D9,0,0,0,1.54554530000000,0.01040000000000,3.07580000000000,1,Hardware: Independent Flip,0.13450000000000,0.13450000000000,3.07590000000000
pno0001.exe,9444,0x000000000D4B6DE0,D3D9,0,0,0,1.54857960000000,0.01350000000000,3.03430000000000,1,Hardware: Independent Flip,0.17350000000000,0.17350000000000,3.07330000000000
pno0001.exe,9444,0x000000000D4B6DE0,D3D9,0,0,0,1.55176660000000,0.01130000000000,3.18700000000000,1,Hardware: Independent Flip,0.15290000000000,0.15290000000000,3.16640000000000
pno0001.exe,9444,0x000000000D4B6DE0,D3D9,0,0,0,1.55491100000000,0.01080000000000,3.14440000000000,1,Hardware: Independent Flip,0.13630000000000,0.13630000000000,3.12780000000000
pno0001.exe,9444,0x000000000D4B6DE0,D3D9,0,0,0,1.55804990000000,0.01080000000000,3.13890000000000,1,Hardware: Independent Flip,0.13110000000000,0.13110000000000,3.13370000000000
pno0001.exe,9444,0x000000000D4B6DE0,D3D9,0,0,0,1.56116910000000,0.01980000000000,3.11920000000000,1,Hardware: Independent Flip,0.14060000000000,0.14060000000000,3.12870000000000
pno0001.exe,9444,0x000000000D4B6DE0,D3D9,0,0,0,1.56426340000000,0.01610000000000,3.09430000000000,1,Hardware: Independent Flip,0.14220000000000,0.14220000000000,3.09590000000000
pno0001.exe,9444,0x000000000D4B6DE0,D3D9,0,0,0,1.56753610000000,0.01850000000000,3.27270000000000,1,Hardware: Independent Flip,0.19500000000000,0.19500000000000,3.32550000000000
pno0001.exe,9444,0x000000000D4B6DE0,D3D9,0,0,0,1.57070800000000,0.01520000000000,3.17190000000000,1,Hardware: Independent Flip,0.14380000000000,0.14380000000000,3.12070000000000
pno0001.exe,9444,0x000000000D4B6DE0,D3D9,0,0,0,1.57385940000000,0.01580000000000,3.15140000000000,1,Hardware: Independent Flip,0.13990000000000,0.13990000000000,3.14750000000000
pno0001.exe,9444,0x000000000D4B6DE0,D3D9,0,0,0,1.57697220000000,0.01060000000000,3.11280000000000,1,Hardware: Independent Flip,0.13340000000000,0.13340000000000,3.10630000000000
pno0001.exe,9444,0x000000000D4B6DE0,D3D9,0,0,0,1.58009240000000,0.01980000000000,3.12020000000000,1,Hardware: Independent Flip,0.14330000000000,0.14330000000000,3.13010000000000
pno0001.exe,9444,0x000000000D4B6DE0,D3D9,0,0,0,1.58320820000000,0.01110000000000,3.11580000000000,1,Hardware: Independent Flip,0.17240000000000,0.17240000000000,3.14490000000000
pno0001.exe,9444,0x000000000D4B6DE0,D3D9,0,0,0,1.58650340000000,0.01110000000000,3.29520000000000,1,Hardware: Independent Flip,0.13840000000000,0.13840000000000,3.26120000000000
pno0001.exe,9444,0x000000000D4B6DE0,D3D9,0,0,0,1.58955410000000,0.01050000000000,3.05070000000000,1,Hardware: Independent Flip,0.13490000000000,0.13490000000000,3.04720000000000
pno0001.exe,9444,0x000000000D4B6DE0,D3D9,0,0,0,1.59259680000000,0.01040000000000,3.04270000000000,1,Hardware: Independent Flip,0.13330000000000,0.13330000000000,3.04110000000000
pno0001.exe,9444,0x000000000D4B6DE0,D3D9,0,0,0,1.59569530000000,0.01060000000000,3.09850000000000,1,Hardware: Independent Flip,0.13370000000000,0.13370000000000,3.09890000000000
pno0001.exe,9444,0x000000000D4B6DE0,D3D9,0,0,0,1.59876130000000,0.01310000000000,3.06600000000000,1,Hardware: Independent Flip,0.20800000000000,0.20800000000000,3.14030000000000
pno0001.exe,9444,0x000000000D4B6DE0,D3D9,0,0,0,1.60196080000000,0.01110000000000,3.19950000000000,1,Hardware: Independent Flip,0.13960000000000,0.13960000000000,3.13110000000000
pno0001.exe,9444,0x000000000D4B6DE0,D3D9,0,0,0,1.60502460000000,0.01090000000000,3.06380000000000,1,Hardware: Independent Flip,0.13550000000000,0.13550000000000,3.05970000000000
pno0001.exe,9444,0x000000000D4B6DE0,D3D9,0,0,0,1.60807740000000,0.01020000000000,3.05280000000000,1,Hardware: Independent Flip,0.13310000000000,0.13310000000000,3.05040000000000
pno0001.exe,9444,0x000000000D4B6DE0,D3D9,0,0,0,1.61107540000000,0.00980000000000,2.99800000000000,1,Hardware: Independent Flip,0.13290000000000,0.13290000000000,2.99780000000000
pno0001.exe,9444,0x000000000D4B6DE0,D3D9,0,0,0,1.61416420000000,0.01600000000000,3.08880000000000,1,Hardware: Independent Flip,0.13770000000000,0.13770000000000,3.09360000000000
pno0001.exe,9444,0x000000000D4B6DE0,D3D9,0,0,0,1.61727450000000,0.01110000000000,3.11030000000000,1,Hardware: Independent Flip,0.16770000000000,0.16770000000000,3.14030000000000
pno0001.exe,9444,0x000000000D4B6DE0,D3D9,0,0,0,1.62041560000000,0.03260000000000,3.14110000000000,1,Hardware: Independent Flip,0.17020000000000,0.17020000000000,3.14360000000000
pno0001.exe,9444,0x000000000D4B6DE0,D3D9,0,0,0,1.62345540000000,0.01040000000000,3.03980000000000,1,Hardware: Independent Flip,0.13540000000000,0.13540000000000,3.00500000000000
pno0001.exe,9444,0x000000000D4B6DE0,D3D9,0,0,0,1.62656460000000,0.01050000000000,3.10920000000000,1,Hardware: Independent Flip,0.13220000000000,0.13220000000000,3.10600000000000
pno0001.exe,9444,0x000000000D4B6DE0,D3D9,0,0,0,1.62957540000000,0.01030000000000,3.01080000000000,1,Hardware: Independent Flip,0.13310000000000,0.13310000000000,3.01170000000000
pno0001.exe,9444,0x000000000D4B6DE0,D3D9,0,0,0,1.63266920000000,0.01490000000000,3.09380000000000,1,Hardware: Independent Flip,0.20010000000000,0.20010000000000,3.16080000000000
pno0001.exe,9444,0x000000000D4B6DE0,D3D9,0,0,0,1.63591460000000,0.01150000000000,3.24540000000000,1,Hardware: Independent Flip,0.14250000000000,0.14250000000000,3.18780000000000
pno0001.exe,9444,0x000000000D4B6DE0,D3D9,0,0,0,1.63911150000000,0.01530000000000,3.19690000000000,1,Hardware: Independent Flip,0.13990000000000,0.13990000000000,3.19430000000000
pno0001.exe,9444,0x000000000D4B6DE0,D3D9,0,0,0,1.64220780000000,0.01670000000000,3.09630000000000,1,Hardware: Independent Flip,0.14600000000000,0.14600000000000,3.10240000000000
